xlat,xlong,wsp_avg_150.0,xland_avg,wsp_max_150.0,xland_max,wsp_min_150.0,xland_min,wsp_stddev_150.0,xland_stddev
52.839451,2.431763,9.9483316953,2.0,28.930931,2,0.209142,2,4.826927175486964,0.0
53.176334,-4.397491,9.0258847979,1.0,29.092735,1,0.107099,1,4.607883843204992,0.0
53.230602,4.864838,9.9034333745,1.0,31.577835,1,0.049542,1,4.636466652221167,0.0
53.723175,-1.216156,7.8514637174,1.0,25.539629,1,0.129750,1,3.67316977662339,0.0
53.968861,-4.035248,10.1171219583,2.0,31.356010,2,0.192325,2,4.933151876247306,0.0
51.595833,-4.357483,9.3183926818,2.0,29.714128,2,0.211838,2,4.541646000178789,0.0
51.758106,2.190979,9.7914029814,2.0,29.771125,2,0.160009,2,4.703632202964245,0.0
53.312843,-2.568054,8.2155140095,1.0,25.716411,1,0.171309,1,3.9183330632745306,0.0
53.624660,-2.552185,9.0891960043,1.0,32.589866,1,0.159219,1,4.385496279059532,0.0
51.133102,2.585571,8.9383950460,2.0,29.490331,2,0.093641,2,4.191671232088163,0.0
51.460358,3.922089,8.3723077881,1.0,26.974217,1,0.242383,1,3.941857734248486,0.0
52.172329,3.250793,9.8267013803,2.0,30.644281,2,0.023522,2,4.744718706804977,0.0
52.740604,5.295135,8.8688567803,2.0,31.436793,2,0.225478,2,4.008432332303541,0.0
53.474915,0.379272,9.6037977333,2.0,30.941210,2,0.137983,2,4.543557421594557,0.0
53.568790,-1.111420,7.6650314012,1.0,24.079428,1,0.118457,1,3.5733798382529804,0.0
53.187241,1.776306,9.8785705635,2.0,30.249901,2,0.156668,2,4.862330419691821,0.0
51.275864,-1.067017,8.6061713150,1.0,25.904408,1,0.162376,1,3.979981420209383,0.0
53.212669,5.330017,9.7517300695,2.0,30.996428,2,0.277096,2,4.50409833568689,0.0
51.751484,-1.280884,8.5972220356,1.0,26.619791,1,0.089023,1,3.8727837191253602,0.0
53.445843,-2.621765,7.5982730235,1.0,25.909221,1,0.106116,1,3.7448483232278718,0.0
52.253345,-1.509064,8.6125292234,1.0,27.232843,1,0.140070,1,3.947580694494802,0.0
52.948410,-0.049194,8.7811586414,1.0,27.609909,1,0.181475,1,3.939539187160168,0.0
52.102844,-0.540955,8.7053518254,1.0,24.687360,1,0.137864,1,3.993403808613495,0.0
