xlat,xlong,wsp_avg_150.0,xland_avg,wsp_max_150.0,xland_max,wsp_min_150.0,xland_min,wsp_stddev_150.0,xland_stddev
56.342361,3.151611,10.4155746995,2.0,38.667918,2,0.245607,2,5.0743174049397535,0.0
56.863232,-2.897003,10.4693788002,1.0,34.446349,1,0.091600,1,5.620432301232079,0.0
55.096985,-2.679291,8.6918804252,1.0,33.360710,1,0.200942,1,4.527558773521783,0.0
54.380993,0.021729,9.6318223283,2.0,28.467687,2,0.148146,2,4.560612808468603,0.0
56.644623,0.093079,10.5508415793,2.0,40.348772,2,0.157857,2,5.052081273746508,0.0
55.190674,-3.014465,8.6987912957,1.0,30.253314,1,0.138703,1,4.377985209644583,0.0
56.467159,2.115295,10.3725400071,2.0,40.048834,2,0.128603,2,5.17348154264584,0.0
55.487083,-3.889038,9.3409115351,1.0,34.041356,1,0.184090,1,4.559095216029816,0.0
56.866962,3.803986,10.5538021985,2.0,42.074996,2,0.091203,2,5.00674485081604,0.0
55.022423,1.007660,10.1938413498,2.0,32.768045,2,0.401863,2,4.9201868818981085,0.0
55.456436,-0.316040,10.0492446812,2.0,34.652339,2,0.200830,2,4.791417307201924,0.0
56.209576,4.181427,10.5155845689,2.0,35.672925,2,0.156122,2,4.957279250389276,0.0
55.281582,-3.943970,8.9134594017,1.0,32.655505,1,0.123162,1,4.439520552278969,0.0
55.586166,0.079681,10.2152964400,2.0,36.187415,2,0.128530,2,4.902698319632461,0.0
54.567970,-0.959473,9.1771935270,1.0,29.777967,1,0.205010,1,4.630733411424867,0.0
56.302910,0.268280,10.4615548771,2.0,40.108278,2,0.100779,2,5.010044242825745,0.0
54.050949,1.796112,10.1441009404,2.0,30.607382,2,0.144474,2,4.992325975779019,0.0
54.769924,5.502869,10.5073959243,2.0,30.269192,2,0.224748,2,4.840289643470233,0.0
54.032169,-0.094666,9.3794125575,2.0,28.436926,2,0.249322,2,4.314008575560756,0.0
54.279461,0.343781,9.7996770723,2.0,29.744378,2,0.213915,2,4.696062551336206,0.0
55.306114,2.131683,10.2975848451,2.0,32.528057,2,0.301542,2,4.996724344447875,0.0
54.662819,3.522705,10.4279589013,2.0,30.693616,2,0.184907,2,4.939506317232382,0.0
55.289894,3.739624,10.4662545914,2.0,31.957667,2,0.145836,2,4.971446583546419,0.0
56.869358,-0.855469,10.5379102282,2.0,34.667582,2,0.105999,2,4.9518198942254115,0.0
54.369167,-3.052673,8.1717432286,1.0,27.705337,1,0.172973,1,4.455640798194443,0.0
54.912468,-2.992828,8.1047595475,1.0,29.391979,1,0.131931,1,4.589420183330888,0.0
55.276814,-3.397614,7.4553563893,1.0,30.643924,1,0.055255,1,4.231280364377853,0.0
55.805012,-2.634705,9.9759012662,1.0,41.151874,1,0.219310,1,4.727034091532494,0.0
54.422733,1.633759,10.1928585109,2.0,30.791720,2,0.125843,2,4.973388425898073,0.0
56.559139,-3.678558,8.1044504824,1.0,35.584604,1,0.157237,1,4.369150913232329,0.0
56.631107,3.618622,10.4792477282,2.0,41.517747,2,0.095110,2,5.033392253310484,0.0
54.357727,-1.072906,9.0955166726,1.0,26.221888,1,0.084402,1,4.086353384257532,0.0
54.588737,2.443695,10.2690796953,2.0,32.046921,2,0.117768,2,4.992680644196697,0.0
55.357971,1.286255,10.2563845030,2.0,33.459892,2,0.251988,2,4.971380699628264,0.0
54.252655,0.352936,9.7965044508,2.0,28.794010,2,0.191477,2,4.685402273642604,0.0
55.723183,-1.108490,9.8697429250,2.0,39.439559,2,0.069457,2,4.671368677178271,0.0
55.979996,2.514862,10.3405725733,2.0,36.544540,2,0.090657,2,5.082266396524518,0.0
54.128212,-0.223663,9.4042303451,1.0,29.623478,1,0.158019,1,4.224968921259992,0.0
55.916397,-2.432495,10.2973002321,1.0,42.373939,1,0.138733,1,5.271112514883381,0.0
54.073051,-2.160950,9.6926895648,1.0,31.702547,1,0.093920,1,4.599484434626884,0.0
55.005085,-0.589569,9.6750405531,2.0,30.005342,2,0.338310,2,4.583155874568397,0.0
55.069084,-4.044495,8.0412704494,1.0,31.296949,1,0.147992,1,4.064892072300953,0.0
56.407074,-2.745453,8.9516483182,2.0,34.592653,2,0.205630,2,4.42645571962467,0.0
56.142742,5.088226,10.6253200202,2.0,34.628804,2,0.212518,2,4.851528097993248,0.0
55.619167,1.936707,10.3241790132,2.0,35.441556,2,0.048716,2,5.039373037893441,0.0
56.813881,4.873810,10.7195946417,2.0,37.789964,2,0.173383,2,4.880569073785974,0.0
55.295902,-1.827789,9.1143633097,1.0,29.806958,1,0.041047,1,4.525662291487965,0.0
56.160961,-1.181091,10.2771749075,2.0,41.682889,2,0.224601,2,4.880832542949578,0.0
55.699738,1.911346,10.3201883014,2.0,35.709646,2,0.038462,2,5.048997571110265,0.0
56.546989,0.985016,10.4785658688,2.0,42.139930,2,0.224373,2,5.129345410879202,0.0
55.931015,-3.742615,8.8016025873,1.0,35.377243,1,0.230525,1,4.433965249432876,0.0
56.862751,-3.718170,9.4543571640,1.0,29.174513,1,0.170849,1,4.741203865242383,0.0
55.831520,-2.646088,10.2374045285,1.0,41.426033,1,0.199596,1,4.880253717131214,0.0
56.405003,-2.339447,9.5657181258,2.0,37.827311,2,0.286830,2,4.57263366741685,0.0
56.767536,0.452850,10.5322968591,2.0,38.920998,2,0.109518,2,5.087676472107625,0.0
55.177322,-3.501556,7.5646515877,1.0,29.748082,1,0.122553,1,4.262967670973503,0.0
55.558163,-4.170990,9.2005240342,1.0,35.973135,1,0.066197,1,4.456775467746166,0.0
55.938896,3.907715,10.4672805440,2.0,34.249950,2,0.151925,2,4.9748507487097635,0.0
55.361378,0.551758,10.1831781214,2.0,33.550945,2,0.141768,2,4.9175900585349375,0.0
56.207596,-1.701843,10.1012111659,2.0,41.379684,2,0.266942,2,4.824896668048387,0.0
55.960442,2.026459,10.3530703186,2.0,36.984185,2,0.196273,2,5.075345680813038,0.0
56.271454,-4.306305,9.2703509160,1.0,36.711446,1,0.155435,1,4.44389218281609,0.0
54.934734,2.871368,10.3341486488,2.0,30.544198,2,0.125330,2,4.966317544482144,0.0
55.622536,-1.465240,9.4242080082,2.0,32.821346,2,0.108946,2,4.473520316756173,0.0
55.761356,-0.330109,10.2169394095,2.0,36.765999,2,0.298428,2,4.835572502417588,0.0
55.749516,-2.212311,8.7287597539,1.0,34.643162,1,0.106855,1,4.350794216029546,0.0
55.765835,4.835571,10.5445006347,2.0,33.768428,2,0.203709,2,4.8639625146177785,0.0
54.573612,0.723053,10.0188355801,2.0,29.746886,2,0.115915,2,4.854219283872348,0.0
54.674480,1.650757,10.2434893529,2.0,30.800187,2,0.140688,2,4.962604027224909,0.0
55.246815,5.250641,10.5496788076,2.0,30.683091,2,0.271603,2,4.839620165669439,0.0
56.850494,3.607147,10.5130522395,2.0,40.826181,2,0.228642,2,5.016485521176284,0.0
55.770710,1.790405,10.3365833933,2.0,36.256037,2,0.108717,2,5.049723552676287,0.0
56.255688,4.763916,10.6077892250,2.0,36.836997,2,0.158712,2,4.880363532566729,0.0
54.191280,-4.424713,9.3129584326,1.0,29.159043,1,0.171768,1,4.55679937446828,0.0
54.754616,-4.440430,9.3551441190,1.0,31.372156,1,0.145154,1,4.532674413050417,0.0
55.307106,0.814819,10.1978527748,2.0,33.160980,2,0.308357,2,4.928709271935691,0.0
55.838890,-3.600128,9.0214418316,1.0,36.161680,1,0.070797,1,4.550836815386807,0.0
56.767117,-0.053711,10.5637974406,2.0,37.903507,2,0.172595,2,5.056367575189211,0.0
54.454033,2.483154,10.2605958589,2.0,31.270413,2,0.106652,2,4.986255100275256,0.0
55.746201,4.938171,10.5581455492,2.0,32.802354,2,0.308064,2,4.8375686862783756,0.0
54.293125,-0.473724,9.2239443650,1.0,28.201127,1,0.142957,1,4.300196370191097,0.0
55.322662,4.458282,10.5106289195,2.0,31.404015,2,0.235873,2,4.8976125085607745,0.0
55.639637,0.060425,10.2423915426,2.0,35.797253,2,0.237877,2,4.901784900765665,0.0
54.536732,0.399384,9.8724941853,2.0,30.525354,2,0.098433,2,4.779293641839214,0.0
54.804813,-3.924530,9.2563383837,1.0,31.812296,1,0.228872,1,4.5390381981939765,0.0
55.367840,-2.547638,9.1954290220,1.0,30.583768,1,0.180146,1,4.6127648201900415,0.0
55.409542,-1.380829,9.2713078289,2.0,36.794070,2,0.241815,2,4.427290744338125,0.0
54.793049,4.062714,10.4730364062,2.0,30.464993,2,0.249480,2,4.942729321338743,0.0
55.040512,4.721008,10.5329772335,2.0,30.092129,2,0.282794,2,4.874385087665922,0.0
56.527306,0.287384,10.4991068170,2.0,40.423227,2,0.257408,2,5.034923892455536,0.0
54.213852,-2.361603,9.6181366419,1.0,29.169713,1,0.203159,1,4.6176230693420655,0.0
55.772427,2.085358,10.3322010369,2.0,35.869744,2,0.124605,2,5.063803158072058,0.0
55.957638,2.867279,10.3539505409,2.0,36.552135,2,0.219547,2,5.059240631581697,0.0
54.277664,-1.474457,7.5897223832,1.0,29.033034,1,0.080274,1,3.899899648715707,0.0
54.451771,-0.771637,9.2712108339,1.0,29.879423,1,0.263104,1,4.286512810725136,0.0
54.974998,1.604187,10.2675865769,2.0,31.983715,2,0.137212,2,4.960024138155528,0.0
56.788574,-4.042725,7.7823443942,1.0,26.487895,1,0.067358,1,4.35332625636521,0.0
54.656776,1.224060,10.1892322236,2.0,31.863732,2,0.183635,2,4.929646055360134,0.0
56.772518,1.563599,10.4562733647,2.0,39.691069,2,0.105700,2,5.179546068315112,0.0
54.132877,3.474487,10.3453698179,2.0,30.484886,2,0.153068,2,4.9194503162710514,0.0
54.777107,1.570343,10.2422059559,2.0,30.669555,2,0.144767,2,4.958195668433868,0.0
54.217316,4.775238,10.4060533368,2.0,32.793474,2,0.285488,2,4.880413786202568,0.0
54.459503,-2.413696,8.7798826025,1.0,30.384548,1,0.098835,1,4.775827650309207,0.0
56.066441,0.900604,10.4173948654,2.0,38.568676,2,0.145902,2,5.013295387952676,0.0
56.942936,1.608002,10.4757962854,2.0,38.093068,2,0.143737,2,5.17456622240099,0.0
54.127731,-2.374634,9.0643313591,1.0,32.534383,1,0.186310,1,4.739106608817062,0.0
54.446819,-1.250946,8.4319830309,1.0,28.418048,1,0.067532,1,4.2249087726743255,0.0
54.871807,2.504333,10.2932910994,2.0,30.941886,2,0.201791,2,4.983357914282407,0.0
55.683357,3.192413,10.3903749392,2.0,34.392140,2,0.086457,2,4.999603830206964,0.0
55.998432,5.368683,10.6240201069,2.0,33.962728,2,0.052657,2,4.798431792755208,0.0
56.083889,-3.460144,8.4146765253,1.0,36.757504,1,0.066385,1,4.20762333152137,0.0
56.192493,1.853516,10.3682936821,2.0,39.621644,2,0.110650,2,5.122180975278543,0.0
56.884369,3.042816,10.4581610938,2.0,41.240216,2,0.168605,2,5.097941964357648,0.0
54.042507,5.004425,10.3705016579,2.0,32.392205,2,0.285501,2,4.84457755899344,0.0
54.182667,3.413940,10.3404240542,2.0,34.187862,2,0.146251,2,4.940308325797446,0.0
56.002289,-2.419006,9.6463555121,2.0,41.039006,2,0.154265,2,5.050377474070259,0.0
56.385155,-1.623657,10.2359787745,2.0,40.035127,2,0.257844,2,4.831802898043486,0.0
56.472954,1.612518,10.4264525902,2.0,39.954648,2,0.157545,2,5.1494564788811745,0.0
56.902477,2.936432,10.4458779983,2.0,39.975156,2,0.094145,2,5.112524325775654,0.0
55.832176,0.040222,10.3044092156,2.0,37.567617,2,0.208404,2,4.901628389597177,0.0
55.939938,-2.042328,9.5820991126,2.0,36.562818,2,0.296870,2,4.660145572037809,0.0
56.183193,-1.892822,9.9910741298,2.0,41.139417,2,0.254120,2,4.790701375466101,0.0
56.843704,-3.042023,9.4274481371,1.0,30.681582,1,0.150035,1,5.051755453156346,0.0
55.032166,3.952789,10.4653515018,2.0,30.501937,2,0.108060,2,4.965328386657823,0.0
56.506512,4.451782,10.6010185615,2.0,38.180068,2,0.292047,2,4.92187778115512,0.0
55.307236,-2.374146,9.5349470296,1.0,30.569250,1,0.153337,1,4.648870547600962,0.0
55.044617,-2.853363,8.1282386432,1.0,33.519587,1,0.103691,1,4.397029649503932,0.0
56.490131,4.954132,10.6619204797,2.0,38.671481,2,0.130547,2,4.873907481722,0.0
56.977127,-2.024139,9.3953358880,2.0,30.635896,2,0.272170,2,4.520239234609582,0.0
56.556358,-2.252258,9.5856403581,2.0,35.789741,2,0.106287,2,4.597243009716564,0.0
56.057640,-3.246857,8.5014045184,2.0,37.111071,2,0.178420,2,4.369722611330213,0.0
56.664429,5.460846,10.7752630289,2.0,39.816197,2,0.186680,2,4.840702307293173,0.0
55.117603,-0.582581,9.7460576772,2.0,30.967790,2,0.026354,2,4.637859498183581,0.0
56.534954,3.145538,10.4351075646,2.0,38.802926,2,0.182065,2,5.0871498156838415,0.0
54.481186,2.761414,10.2909223769,2.0,31.285140,2,0.134422,2,4.9731876103067965,0.0
54.798206,-0.222748,9.6704385714,2.0,30.909670,2,0.054800,2,4.682873911748707,0.0
54.543415,-4.343079,10.0111733799,2.0,33.545631,2,0.159422,2,4.891419988726714,0.0
55.629181,-2.062836,9.1101148778,1.0,33.096410,1,0.234268,1,4.630621921484079,0.0
56.627247,0.957214,10.4953176440,2.0,42.858516,2,0.252283,2,5.128976715923585,0.0
54.353458,-0.208069,9.3917091598,2.0,29.198264,2,0.236792,2,4.375932371674363,0.0
54.369091,-0.309479,9.2545386470,2.0,28.738218,2,0.207455,2,4.328309774209357,0.0
54.586971,-2.708679,8.1889691233,1.0,29.141920,1,0.045358,1,4.619521862518742,0.0
56.940971,4.035645,10.6118278572,2.0,40.957107,2,0.058309,2,4.99131677997414,0.0
56.082901,0.795441,10.4172120831,2.0,39.531193,2,0.198956,2,5.022109529336722,0.0
54.149055,-2.623322,7.8757864173,1.0,29.804029,1,0.063243,1,4.733653950052125,0.0
54.531094,0.593353,9.9635770462,2.0,29.705546,2,0.211972,2,4.828784730070121,0.0
54.799591,-3.579620,9.0669069771,2.0,34.105494,2,0.205082,2,4.954663260882849,0.0
54.820194,0.688232,10.0700072234,2.0,31.774093,2,0.213610,2,4.869823578542567,0.0
54.734959,0.186371,9.8388188342,2.0,30.318783,2,0.166010,2,4.7556991635191,0.0
54.848827,3.136230,10.3821981073,2.0,30.294694,2,0.073724,2,4.9619764984675125,0.0
55.462029,-3.480072,9.2191782721,1.0,33.645828,1,0.125562,1,4.345022808750885,0.0
54.381310,0.261017,9.7747681197,2.0,28.161752,2,0.175561,2,4.693722983025895,0.0
55.480225,-3.935669,9.6156191053,1.0,34.315130,1,0.131187,1,4.592055167890416,0.0
55.540024,3.135284,10.3902501629,2.0,33.429667,2,0.323778,2,4.986416549430241,0.0
54.152576,3.091064,10.3053904521,2.0,30.665811,2,0.179232,2,4.950998081765393,0.0
54.390984,0.831787,10.0394423122,2.0,28.855916,2,0.207015,2,4.896768553852258,0.0
56.053986,-2.240387,9.6977677279,2.0,42.099220,2,0.142366,2,4.7716974011894076,0.0
54.754745,-0.352173,9.5596036855,2.0,28.698368,2,0.131500,2,4.611116862607542,0.0
55.331364,1.831543,10.2932897839,2.0,32.944431,2,0.125530,2,4.991279387159348,0.0
54.739151,-1.800018,8.9296259907,1.0,29.906326,1,0.183474,1,4.378281636368247,0.0
54.784756,-2.499451,10.2654672025,1.0,30.801218,1,0.072551,1,5.016065326113819,0.0
56.849087,4.261810,10.6366532403,2.0,42.262819,2,0.236968,2,4.954346444492249,0.0
54.866287,-3.315399,8.4129569310,1.0,30.789277,1,0.084819,1,4.70261014727978,0.0
54.402691,0.445160,9.8712207384,2.0,29.704972,2,0.150852,2,4.775688963573552,0.0
55.951530,4.396545,10.5314287514,2.0,33.925610,2,0.210259,2,4.9212732359174405,0.0
55.585018,4.294525,10.4847070549,2.0,32.079749,2,0.248554,2,4.916968827311599,0.0
55.893307,-0.627838,10.1994995837,2.0,37.932797,2,0.364892,2,4.834859599828179,0.0
56.559910,-1.341034,10.3962006530,2.0,38.533674,2,0.162376,2,4.858249448996227,0.0
54.801414,1.803467,10.2557647449,2.0,31.222399,2,0.134795,2,4.9695551050113895,0.0
56.590645,-0.139404,10.5270532633,2.0,40.212486,2,0.159825,2,5.007473488742731,0.0
55.171265,3.335938,10.4440163089,2.0,31.660956,2,0.235373,2,4.962213713282605,0.0
55.358940,-2.198395,9.2329387744,1.0,31.632536,1,0.094380,1,4.552830525278028,0.0
54.676052,0.399689,9.9269142999,2.0,29.673836,2,0.175175,2,4.791526938567512,0.0
56.141022,3.060974,10.3919805223,2.0,37.643899,2,0.168341,2,5.042208683442985,0.0
56.571449,2.633911,10.4085067045,2.0,39.709502,2,0.120688,2,5.1382663769507575,0.0
55.520916,-1.820312,9.5743945484,1.0,34.060385,1,0.112376,1,4.58855141302529,0.0
54.305458,-0.143158,9.4658288629,2.0,29.661196,2,0.153242,2,4.4039560236180915,0.0
54.437817,-1.103119,8.9449631919,1.0,28.137527,1,0.122301,1,4.400846398087846,0.0
56.163956,0.268433,10.4399081061,2.0,38.820516,2,0.214938,2,4.996099985894855,0.0
54.924259,3.355774,10.4197849313,2.0,31.074029,2,0.078170,2,4.963695782127645,0.0
54.955566,-2.277344,9.0122757161,1.0,33.487020,1,0.072756,1,5.010901401056564,0.0
56.393753,0.335754,10.4653934679,2.0,40.940584,2,0.136809,2,5.017151239278278,0.0
55.275665,0.043793,10.0471581880,2.0,34.186974,2,0.048064,2,4.847113041519681,0.0
56.388531,-1.372772,10.3479579559,2.0,40.867259,2,0.215016,2,4.888676649177407,0.0
56.485992,3.858765,10.4936468926,2.0,38.065890,2,0.101920,2,4.9904001824686635,0.0
54.278988,2.676514,10.2805177572,2.0,30.346279,2,0.077333,2,4.9739888847670635,0.0
54.365227,0.362244,9.8226021656,2.0,28.548747,2,0.045662,2,4.729921843025021,0.0
55.811768,-3.788239,9.0151195304,1.0,37.005331,1,0.110272,1,4.3381786946061665,0.0
56.665039,3.057312,10.4330805435,2.0,40.273249,2,0.163488,2,5.1085311627071555,0.0
56.966370,3.675354,10.5475892739,2.0,41.344916,2,0.109812,2,5.020189979076723,0.0
55.129143,4.795898,10.5377302625,2.0,30.253273,2,0.200137,2,4.854778757546088,0.0
56.149948,5.185211,10.6329881343,2.0,34.559289,2,0.237794,2,4.831676188011212,0.0
54.787067,-0.315521,9.6108931374,2.0,29.336241,2,0.224665,2,4.643935587771552,0.0
55.527100,4.260651,10.4739308971,2.0,32.789979,2,0.445927,2,4.924072285555651,0.0
56.250786,5.062164,10.6306505049,2.0,36.775788,2,0.184283,2,4.86071812600414,0.0
54.406853,4.730225,10.4578703505,2.0,32.679212,2,0.106559,2,4.863723395831044,0.0
54.927433,0.651886,10.0778519623,2.0,30.723937,2,0.181457,2,4.8737077373825874,0.0
55.297337,0.231689,10.1123582514,2.0,33.998329,2,0.147008,2,4.868822074188454,0.0
56.012684,4.824097,10.5689010679,2.0,35.413185,2,0.092365,2,4.875488480248396,0.0
56.383392,2.690918,10.3773630812,2.0,38.564089,2,0.187902,2,5.107095712536353,0.0
56.941006,-2.521301,9.4979626541,1.0,33.435575,1,0.182937,1,4.478412925308354,0.0
55.778027,-0.187714,10.2473416604,2.0,36.830435,2,0.261842,2,4.876001037217681,0.0
55.779484,-1.329224,9.7745013722,2.0,36.203087,2,0.188291,2,4.624120449305354,0.0
55.485981,-1.657898,9.2948355247,1.0,32.151102,1,0.115117,1,4.51039220228463,0.0
55.680431,-1.885376,9.3103405598,1.0,33.770019,1,0.191382,1,4.61603651808003,0.0
56.142300,-1.775452,10.0254256511,2.0,40.674929,2,0.100096,2,4.7962802207606465,0.0
55.740681,-0.966522,9.9673876891,2.0,36.191838,2,0.120885,2,4.708887298652564,0.0
56.199703,2.795715,10.3825903808,2.0,37.914595,2,0.313893,2,5.085572646151353,0.0
54.117168,4.563385,10.3927144246,2.0,34.235329,2,0.274092,2,4.87897694904108,0.0
54.867287,-0.344635,9.6688894268,2.0,30.973529,2,0.065681,2,4.65951502509604,0.0
56.227108,-4.031677,8.0121725380,1.0,31.208580,1,0.143001,1,4.306574088903055,0.0
54.632912,0.029266,9.7069398589,2.0,29.127579,2,0.131359,2,4.669808454652504,0.0
56.642166,2.210449,10.3850460126,2.0,42.297385,2,0.177937,2,5.18464646160837,0.0
54.233982,-0.500183,8.7449641406,1.0,28.264957,1,0.079257,1,4.130073690572517,0.0
54.499237,0.316254,9.8280279400,2.0,30.073692,2,0.132777,2,4.752300491301174,0.0
54.948235,0.838562,10.1433039999,2.0,31.695435,2,0.187147,2,4.901151848014534,0.0
56.519962,-2.947693,8.5720752315,1.0,32.368700,1,0.159454,1,4.195867020514891,0.0
56.700787,5.202240,10.7364968662,2.0,37.839883,2,0.096367,2,4.8448347112267625,0.0
56.705109,2.291199,10.3959598691,2.0,42.848201,2,0.105214,2,5.201436085845229,0.0
54.458599,2.529510,10.2687819433,2.0,31.165400,2,0.259709,2,4.982905161343143,0.0
55.476978,1.100128,10.2660245796,2.0,34.320041,2,0.225742,2,4.981988646609976,0.0
55.871395,-3.765442,8.9712353919,1.0,35.570486,1,0.193545,1,4.410307080895894,0.0
56.197319,1.354034,10.4191535812,2.0,38.494746,2,0.142974,2,5.104694525393112,0.0
55.274025,1.021179,10.2204836930,2.0,33.246636,2,0.234997,2,4.9468973473744375,0.0
55.755764,-2.165131,8.7642566241,1.0,33.886698,1,0.096244,1,4.318293449218404,0.0
56.566334,-3.019287,9.0952601803,1.0,29.345784,1,0.198304,1,4.504735968104761,0.0
54.812023,3.962006,10.4657332391,2.0,30.577423,2,0.155855,2,4.934040861054327,0.0
54.547585,-1.337769,8.0540460071,1.0,29.053794,1,0.089821,1,3.96300337397513,0.0
54.900139,-1.425903,8.4599930251,1.0,28.505427,1,0.187324,1,3.9343224484287806,0.0
56.017937,-3.128540,8.5300501887,2.0,38.774673,2,0.209827,2,4.601634398497115,0.0
55.931976,-3.140533,8.5098329338,1.0,38.152443,1,0.154617,1,4.6531249124270735,0.0
56.636265,-1.625824,10.2671520839,2.0,34.641390,2,0.237515,2,4.802206224136796,0.0
56.129822,3.559418,10.4361509047,2.0,35.733196,2,0.274980,2,4.994394986588255,0.0
56.783390,-1.788788,10.0631425875,2.0,30.805689,2,0.083490,2,4.721703633865195,0.0
55.333988,2.415314,10.3279290210,2.0,33.153515,2,0.118413,2,5.001894578195059,0.0
54.630417,1.760498,10.2429841586,2.0,29.604938,2,0.245711,2,4.973475639685928,0.0
55.713100,3.527100,10.4185638202,2.0,33.923693,2,0.083895,2,4.996960528117043,0.0
55.823093,2.906677,10.3604078782,2.0,35.134116,2,0.202712,2,5.047046275956752,0.0
56.887341,4.754822,10.7190514786,2.0,38.814538,2,0.308501,2,4.897170556980031,0.0
55.240620,1.227234,10.2479661673,2.0,33.849871,2,0.284821,2,4.955360863626794,0.0
56.529617,4.395905,10.5983440455,2.0,38.713414,2,0.161661,2,4.933187374048139,0.0
54.288868,3.669739,10.3973257653,2.0,29.883705,2,0.206481,2,4.899512058934163,0.0
54.837318,-1.693207,9.0172299476,1.0,29.024792,1,0.114420,1,4.38157037551717,0.0
55.565704,1.414093,10.2979597152,2.0,35.215302,2,0.163420,2,5.023918859353465,0.0
54.226818,5.244904,10.4213056477,2.0,32.302170,2,0.136973,2,4.858029715987963,0.0
55.069412,2.542572,10.3051045095,2.0,31.055271,2,0.031846,2,4.993259003832017,0.0
55.515160,4.799133,10.5296386464,2.0,32.087215,2,0.042028,2,4.858221108991002,0.0
55.312031,-2.129730,9.2750048692,1.0,31.925229,1,0.060424,1,4.55556608865512,0.0
55.389271,-3.001831,8.9966977829,1.0,32.233561,1,0.071096,1,4.421848114896284,0.0
55.441631,-0.900848,9.7611392743,2.0,34.439204,2,0.241911,2,4.630964070879872,0.0
56.104481,0.738190,10.4284909445,2.0,40.079420,2,0.150449,2,5.031639995302875,0.0
54.233936,5.337646,10.4192089043,2.0,32.425805,2,0.102285,2,4.839708598050912,0.0
54.573257,-2.605927,7.8218477347,1.0,30.200732,1,0.053294,1,4.536211428405322,0.0
54.189323,-2.736084,8.2309596077,1.0,29.209465,1,0.125266,1,4.668694847985771,0.0
56.236115,-3.175568,8.8065862801,1.0,36.689279,1,0.166411,1,4.481647209781874,0.0
55.915195,-1.582733,9.8972583134,2.0,37.779320,2,0.110097,2,4.746799205621418,0.0
54.526115,2.653107,10.2828684453,2.0,32.608024,2,0.184686,2,4.98100362712779,0.0
54.767914,3.158783,10.3765389579,2.0,30.016374,2,0.137791,2,4.958007742399586,0.0
55.574921,2.048615,10.3242961807,2.0,35.253108,2,0.082006,2,5.05161238120555,0.0
56.367706,-2.829407,8.8393510762,1.0,35.027724,1,0.122731,1,4.441211483676932,0.0
56.503716,-1.116119,10.4604042962,2.0,40.735291,2,0.292200,2,4.919524527899762,0.0
56.606098,-3.139099,7.3362625659,1.0,29.662463,1,0.177065,1,4.234346831745463,0.0
56.734570,3.539337,10.4866948777,2.0,43.453330,2,0.071654,2,5.03287272614129,0.0
54.413292,2.352112,10.2354227726,2.0,30.961253,2,0.195812,2,4.997794715149801,0.0
54.263344,0.206085,9.7233935549,2.0,30.959390,2,0.208469,2,4.616061925272104,0.0
54.668461,1.076050,10.1458298325,2.0,30.778387,2,0.219186,2,4.903633484206256,0.0
55.616539,-1.512390,9.3511057447,2.0,32.605290,2,0.230253,2,4.4527143428062015,0.0
55.981873,5.519958,10.6388938581,2.0,34.853458,2,0.143589,2,4.768774768765832,0.0
55.985420,1.721558,10.3586975647,2.0,36.938427,2,0.262404,2,5.071456464983961,0.0
54.654392,3.429382,10.4000865502,2.0,30.332615,2,0.070764,2,4.9426926092665795,0.0
56.571461,-2.563660,8.8150283407,1.0,32.735519,1,0.219870,1,4.228083440302802,0.0
56.852043,2.093292,10.4150142926,2.0,42.000821,2,0.093926,2,5.21392516231694,0.0
54.772514,0.269836,9.8989656519,2.0,30.360141,2,0.214259,2,4.7881657169262555,0.0
55.678795,-3.927277,8.6211763077,1.0,36.161885,1,0.133974,1,4.451931767491005,0.0
55.922958,5.091705,10.5967147871,2.0,33.408886,2,0.248584,2,4.8326736856823205,0.0
54.767136,0.223419,9.8760985946,2.0,30.403053,2,0.210386,2,4.772127313919425,0.0
55.030937,-3.731750,8.3740136555,1.0,30.760854,1,0.135575,1,4.2852871684757,0.0
54.307522,1.336182,10.1361951777,2.0,29.856539,2,0.080627,2,4.963455522118459,0.0
54.605305,2.055786,10.2328049857,2.0,30.018760,2,0.211345,2,4.984442116244438,0.0
54.686871,-1.343109,8.9453131820,1.0,28.050025,1,0.188963,1,4.101122081991658,0.0
54.905903,-3.430695,8.6243903145,2.0,33.299937,2,0.096197,2,4.88569095134792,0.0
54.912590,-3.384644,8.5605908905,2.0,32.867200,2,0.254261,2,4.848232955102271,0.0
55.652931,3.788269,10.4209612390,2.0,33.110237,2,0.174143,2,4.962054089795414,0.0
54.137165,-3.098877,8.7559051132,1.0,29.163678,1,0.168709,1,4.672114557500601,0.0
54.189972,-3.506683,9.5367598035,2.0,32.402120,2,0.146955,2,4.875390242448044,0.0
56.649731,0.646729,10.4996800854,2.0,41.498218,2,0.141117,2,5.101162216530119,0.0
56.700214,-0.636658,10.5468262838,2.0,37.330029,2,0.097058,2,4.975380372907324,0.0
54.471596,-0.154144,9.4811951738,2.0,28.957928,2,0.192663,2,4.475032890996197,0.0
56.061047,1.647522,10.3856703271,2.0,38.049311,2,0.134496,2,5.091588700587969,0.0
55.577080,-0.705963,9.9651115848,2.0,35.592605,2,0.105846,2,4.7279859014888075,0.0
55.025326,4.532288,10.5215523308,2.0,30.295172,2,0.081549,2,4.8902303294985305,0.0
56.410267,2.682800,10.3762754255,2.0,38.683751,2,0.033011,2,5.106594444607781,0.0
